stop_name,lng,lat
HS18 - BDR BARU SG BUAYA (TIMUR),101.53817,3.37472
HS19 - TMN EHSAN IBU,101.55869,3.36172
HS20 - KG KOSKAN,101.56226,3.36054
HS21 - ANUGERAH SURIA (SELATAN),101.56966,3.36009
HS22 - SG CHOH (SELATAN),101.57497,3.35748
HS24 - SMK SG CHOH,101.58605,3.34977
HS26 - KUIL SITHI VINAYAGAR / ANUGERAH SURIA (BARAT),101.56481,3.36255
HS27 - TMN BKT TERATAI,101.56238,3.36846
HS28 - TMN DAHLIA BKT BERUNTUNG,101.55701,3.40037
HS29 - BKT BERUNTUNG (SELATAN),101.55698,3.40682
HS30 - ZON PERINDUSTRIAN BB6 & BB9,101.55695,3.41048
HS31 - ADENIUM BUSINESS PARK,101.55687,3.42027
HS32 - TMN INAI BKT BERUNTUNG,101.55685,3.43078
HS33 - TMN KEKWA BKT BERUNTUNG,101.55208,3.43333
HS34 - APARTMENT KENANGA BKT BERUNTUNG,101.54595,3.43803
HS35 - APARTMENT MAWAR BKT BERUNTUNG,101.54579,3.44436
HS36 - APARTMENT ANGGERIK BKT BERUNTUNG,101.548,3.44601
HS37 - SK TMN BUNGA RAYA 2 BKT BERUNTUNG,101.55146,3.44504
HS38 - APARTMENT TERATAI BKT BERUNTUNG,101.55345,3.4448
HS39 - SK TMN BUNGA RAYA 2 BKT BERUNTUNG,101.55148,3.44482
HS40 - APARTMENT ANGGERIK BKT BERUNTUNG,101.548,3.44591
HS41 - APARTMENT MAWAR BKT BERUNTUNG,101.54589,3.44439
HS44 - TMN KEKWA BKT BERUNTUNG,101.55195,3.43355
HS51 - TMN INAI BKT BERUNTUNG,101.55705,3.43014
HS52 - ADENIUM BUSINESS PARK,101.5571,3.41934
HS56 - MASJID AR-RAHMAH  KG SG BUAYA,101.52351,3.39241
HS59 - TESCO BKT BERUNTUNG,101.55856,3.40076
HS60 - TESCO BKT BERUNTUNG,101.5586,3.40086
HS61 - BALAI POLIS BKT SENTOSA,101.56244,3.40181
HS69 - MASJID AR-RAHMAH  KG SG BUAYA,101.52341,3.39236
HS70 - SMK BKT SENTOSA,101.56746,3.40185
HS71 - KG SG BUAYA,101.52078,3.39255
HS72 - MASJID AS-SALAM BKT BERUNTUNG,101.57101,3.40465
HS73 - TMN KANTAN BKT BERUNTUNG,101.5655,3.40466
HS76 - ZON PERINDUSTRIAN BB6 & BB9,101.55717,3.41029
HS80 - KG SG BUAYA,101.52041,3.39265
HS81 - BKT BERUNTUNG (SELATAN),101.55721,3.40688
HS82 - TMN DAHLIA BKT BERUNTUNG,101.55725,3.39995
HS85 - MASJID SG CHOH,101.59061,3.34775
HS86 - PUSAT PERKEMBANGAN KEMAHIRAN KEBANGSAAN SERENDAH,101.59926,3.36075
HS87 - MASJID NURUL IMAN SERENDAH,101.6028,3.36371
HS88 - SJK(C) SERENDAH,101.60366,3.36518
HS89 - BALAI POLIS SERENDAH,101.60467,3.36686
HS90 - KG DATO HARUN SERENDAH,101.60926,3.37046
HS91 - KG SERI SERENDAH SERENDAH (BARAT),101.61147,3.37243
HS92 - KG SERI SERENDAH SERENDAH (TIMUR),101.61581,3.37625
HS94 - BAZAR SERENDAH,101.62457,3.38375
HS97 - TMN TASIK TERATAI SERENDAH (SELATAN),101.62912,3.39966
HS98 - TMN TASIK TERATAI SERENDAH (UTARA),101.62846,3.40382
HS99 - LAMAN GAPIMAS ANTARA GAPI,101.62668,3.4203
HS100 - ANTARA GAPI (BARAT),101.62704,3.42324
HS101 - ZON PERINDUSTRIAN BATU 29 (SELATAN),101.62732,3.43066
HS102 - ZON PERINDUSTRIAN BATU 29 (UTARA),101.62921,3.4348
HS103 - KG BATU 30 (SELATAN),101.6328,3.44327
HS104 - KG BATU 30 (UTARA),101.63347,3.44573
HS105 - HULU YAM LAMA (SELATAN),101.63395,3.44746
HS106 - TMN EMAS HULU YAM LAMA,101.63488,3.451
HS107 - KG BARU HULU YAM LAMA,101.63691,3.45774
HS108 - KG BKT CHANDANG,101.6386,3.46561
HS110 - KG BKT CHANDANG,101.63883,3.46569
HS111 - KG BARU HULU YAM LAMA,101.63701,3.45666
HS112 - TMN EMAS HULU YAM LAMA,101.63505,3.45083
HS113 - HULU YAM LAMA (SELATAN),101.63414,3.44768
HS114 - KG BATU 30 (UTARA),101.63362,3.44576
HS115 - KG BATU 30 (SELATAN),101.63269,3.44241
HS116 - ZON PERINDUSTRIAN BATU 29 (UTARA),101.62945,3.4348
HS117 - ZON PERINDUSTRIAN BATU 29 (SELATAN),101.6272,3.42994
HS118 - ANTARA GAPI (BARAT),101.62723,3.42357
HS124 - MEDAN SELERA HULU BERNAM,101.52401,3.67331
HS125 - KG SG MERBAU HULU BERNAM,101.52728,3.67065
HS126 - TMN NAKHODA HULU BERNAM,101.5285,3.66961
HS127 - TMN SERI ASA HULU BERNAM,101.53003,3.66833
HS128 - SJK(T) LADANG KALUMPANG,101.5337,3.66516
HS129 - SJK(T) LADANG KALUMPANG,101.53357,3.66509
HS130 - TMN SERI ASA HULU BERNAM,101.53113,3.6672
HS131 - TMN NAKHODA HULU BERNAM,101.52838,3.66953
HS132 - KG SG MERBAU HULU BERNAM,101.52702,3.67069
HS133 - MEDAN SELERA HULU BERNAM,101.52386,3.67327
HS141 - TMN RAJAWALI KALUMPANG (TIMUR),101.55803,3.64477
HS142 - TMN MUSABIKA KALUMPANG,101.56294,3.64193
HS143 - KG TITIWANGSA KALUMPANG,101.56799,3.63922
HS144 - KG BARU SEJANTUNG KALUMPANG,101.57066,3.63818
HS145 - KLINIK KESIHATAN KALUMPANG,101.57311,3.63725
HS146 - KG GUMUT KALUMPANG (UTARA),101.57386,3.63499
HS147 - KG GUMUT KALUMPANG (SELATAN),101.57445,3.6302
HS148 - KG GUMUT TAMBAHAN KALUMPANG,101.57576,3.62472
HS149 - KERLING (UTARA),101.60259,3.59606
HS151 - KUIL HINDU KERLING,101.60677,3.58815
HS156 - SM AGAMA TINGGI KUALA KUBU BAHRU,101.64348,3.55715
HS157 - JPJ KUALA KUBU BHARU,101.64521,3.55817
HS158 - TMN TERATAI KUALA KUBU BHARU,101.64763,3.55881
HS159 - TMN KUALA KUBU UTAMA,101.65065,3.56012
HS160 - MASJID JAMEK AR-RAHIMAH KUALA KUBU BHARU,101.65497,3.56081
HS170 - TERMINAL BAS KUALA KUBU,101.6605,3.56527
HS212 - MASJID AS-SAJIDIN BATANG KALI,101.6393,3.47217
HS215 - SK RASA HULU SELANGOR RASA,101.63615,3.50196
HS216 - MASJID JAMEK AL-KHALIDIAH KG BKT RASA,101.63475,3.50336
HS217 - KG TOK NAPI RASA,101.63377,3.50608
HS218 - KG MELAYU RASA TAMBAHAN RASA (SELATAN),101.63243,3.51198
HS219 - KG MELAYU RASA TAMBAHAN RASA (UTARA),101.63087,3.52148
HS220 - LADANG ULU SELANGOR,101.63579,3.53807
HS229 - TMN MDHS KUALA KUBU BHARU,101.6586,3.5628
HS230 - MASJID JAMEK AR-RAHIMAH KUALA KUBU BHARU,101.65466,3.56073
HS231 - TMN KUALA KUBU UTAMA,101.65014,3.55947
HS232 - TMN TERATAI KUALA KUBU BHARU,101.64765,3.55868
HS233 - JPJ KUALA KUBU BHARU,101.64602,3.55823
HS235 - SM AGAMA TINGGI KUALA KUBU BAHRU,101.64329,3.55691
HS236 - KG PAYA DALAM,101.63063,3.56225
HS240 - KUIL HINDU KERLING,101.6073,3.58703
HS241 - PEKAN KERLING,101.60534,3.58988
HS242 - KERLING (UTARA),101.60288,3.59533
HS243 - KG GUMUT TAMBAHAN KALUMPANG,101.57565,3.62462
HS244 - KG GUMUT KALUMPANG (SELATAN),101.57455,3.62826
HS245 - TANAH PERKUBURAN ISLAM KALUMPANG,101.57399,3.63314
HS246 - TANAH PERKUBURAN ISLAM KALUMPANG,101.57412,3.63314
HS247 - KG GUMUT KALUMPANG (UTARA),101.57373,3.63503
HS248 - KLINIK KESIHATAN KALUMPANG,101.57295,3.63711
HS249 - KG BARU SEJANTUNG KALUMPANG,101.56896,3.63845
HS250 - KG TITIWANGSA KALUMPANG,101.56759,3.63918
HS251 - TMN MUSABIKA KALUMPANG,101.56291,3.64171
HS252 - TMN RAJAWALI KALUMPANG (TIMUR),101.55764,3.64476
HS328 - KG TOK NAPI RASA,101.63408,3.50547
HS329 - MASJID JAMEK AL-KHALIDIAH KG BKT RASA,101.63463,3.50385
HS330 - SK RASA HULU SELANGOR RASA,101.63689,3.50152
HS334 - PUSAT PERTANIAN BATANG KALI,101.64028,3.4809
HS335 - TMN SERI CAHAYA BATANG KALI,101.63962,3.47532
HS336 - MASJID AS-SAJIDIN BATANG KALI,101.6394,3.47168
HS337 - BALAI POLIS BATANG KALI,101.63927,3.4677
HS340 - LAMAN GAPIMAS ANTARA GAPI,101.62701,3.42072
HS342 - TMN TASIK TERATAI SERENDAH (SELATAN),101.62931,3.39994
HS343 - BAZAR SERENDAH,101.62453,3.38354
HS344 - KG SERI SERENDAH SERENDAH (TIMUR),101.61631,3.37634
HS345 - KG SERI SERENDAH SERENDAH (BARAT),101.61276,3.37326
HS346 - KG DATO HARUN SERENDAH,101.60826,3.36945
HS347 - BALAI POLIS SERENDAH,101.60483,3.36671
HS348 - SJK(C) SERENDAH,101.60388,3.3651
HS349 - MASJID NURUL IMAN SERENDAH,101.603,3.36358
HS350 - PUSAT PERKEMBANGAN KEMAHIRAN KEBANGSAAN SERENDAH,101.59983,3.36093
HS351 - MASJID SG CHOH,101.59081,3.34764
HS352 - ARKED SERI BENGKULU,101.58971,3.34616
KS1 - PUNCAK BESTARI PUNCAK ALAM,101.42795,3.23118
KS4 - MASJID BANDAR PUNCAK ALAM (SELATAN),101.4267,3.23275
KS5 - PELANGI SERI ALAM PUNCAK ALAM,101.42184,3.23161
KS6 - PUNCAK ALAM FASA 2B,101.41947,3.23073
KS7 - BDR BARU PUNCAK ALAM SEK 10,101.41561,3.23203
KS8 - TESCO PUNCAK ALAM,101.42653,3.23892
KS9 - KLINIK 1 MALAYSIA PUNCAK ALAM,101.42684,3.24026
KS10 - PUNCAK ALAM FASA 3,101.42592,3.24201
KS11 - PUSAT NIAGA ASTANA ALAM PUNCAK ALAM,101.42531,3.24321
KS12 - SURAU HAJI ISMAIL PUNCAK ALAM,101.42755,3.246
KS13 - PANGSAPURI ASTANA ALAM 2 PUNCAK ALAM,101.42818,3.25008
KS14 - SURAU HAJI ISMAIL PUNCAK ALAM,101.42762,3.24593
KS15 - PUSAT NIAGA ASTANA ALAM PUNCAK ALAM,101.42525,3.24298
KS16 - PUNCAK ALAM FASA 3,101.42596,3.2421
KS17 - KLINIK 1 MALAYSIA PUNCAK ALAM,101.42661,3.24083
KS18 - TESCO PUNCAK ALAM,101.42686,3.23887
KS19 - BDR BARU PUNCAK ALAM SEK 10,101.41571,3.23236
KS20 - PUNCAK ALAM FASA 2B,101.41943,3.23096
KS21 - PELANGI SERI ALAM PUNCAK ALAM,101.4219,3.23174
KS22 - MASJID BANDAR PUNCAK ALAM (SELATAN),101.42665,3.23284
KS23 - PUNCAK BESTARI PUNCAK ALAM,101.4283,3.23102
KS24 - PUNCAK ALAM FASA 2,101.43131,3.22838
KS25 - PUNCAK ALAM DRIVING RANGE (UTARA),101.44605,3.22048
KS26 - PUNCAK ALAM DRIVING RANGE (SELATAN),101.44564,3.21841
KS27 - FAKULTI SAINS KESIHATAN UITM PUNCAK ALAM,101.44888,3.20197
KS28 - FAKULTI PENGURUSAN HOTEL UITM PUNCAK ALAM,101.44758,3.19925
KS29 - KOLEJ RAFFLESIA UITM PUNCAK ALAM,101.45034,3.19696
KS30 - KOLEJ ANGSANA UITM PUNCAK ALAM,101.45153,3.20016
KS31 - KOLEJ ANGSANA UITM PUNCAK ALAM,101.45165,3.20022
KS32 - KOLEJ RAFFLESIA UITM PUNCAK ALAM,101.45023,3.19697
KS33 - FAKULTI PENGURUSAN HOTEL UITM PUNCAK ALAM,101.447375,3.199108
KS34 - FAKULTI SAINS KESIHATAN UITM PUNCAK ALAM,101.44877,3.2017
KS35 - PUNCAK ALAM DRIVING RANGE (SELATAN),101.44535,3.21834
KS36 - PUNCAK ALAM DRIVING RANGE (UTARA),101.44569,3.22044
KS37 - SM AGAMA PAYA JERAS SAUJANA UTAMA,101.50263,3.20997
KS39 - ALLAMANDA DESA COALFIELD S,101.48573,3.23793
KS40 - ALLAMANDA DESA COALFIELD S,101.48556,3.23782
KS41 - BDR SERI COALFIELDS (SELATAN),101.48372,3.23864
KS42 - BDR SERI COALFIELDS (UTARA),101.47107,3.24942
KS43 - BDR SERI COALFIELDS (SELATAN),101.48363,3.23892
KS45 - TMN DESA COALFIEDS,101.49201,3.23195
KS46 - TMN DESA COALFIEDS,101.49187,3.23196
KS47 - PUNCAK ALAM FASA 2,101.43188,3.22778
KS48 - KAWASAN PERINDUSTRIAN BATU 22 (SELATAN),101.45727,3.26511
KS49 - KAWASAN PERINDUSTRIAN BATU 22 (UTARA),101.45359,3.27196
KS50 - KUIL ARULMIGU KALLUMALAI SRI MUNEESWARAN IJOK,101.44332,3.28899
KS51 - IJOK (TIMUR),101.44029,3.2959
KS52 - KOTA PUTERI,101.43132,3.30331
KS53 - PUSAT NIAGA IJOK PERMAI,101.4208,3.31121
KS54 - TMN JASA IJOK,101.41639,3.31833
KS55 - BATU 4 IJOK (SELATAN),101.41603,3.32142
KS56 - BATU IJOK (UTARA),101.4154,3.32625
KS57 - MASJID KG BKT BADONG,101.4144,3.33637
KS58 - TMN BKT BADONG,101.41392,3.34007
KS59 - MASJID AR-RAHMAN LAMA KG BKT BADONG,101.41359,3.34253
KS61 - SMK RAJA MUDA MUSA BESTARI JAYA,101.40954,3.3746
KS62 - HAB BATANG BERJUNTAI / TERMINAL BESTARI JAYA,101.41016,3.37763
KS63 - SMK RAJA MUDA MUSA BESTARI JAYA,101.40983,3.37465
KS65 - MASJID AR-RAHMAN LAMA KG BKT BADONG,101.41372,3.34257
KS66 - TMN BKT BADONG,101.41405,3.34007
KS67 - MASJID KG BKT BADONG,101.41455,3.33618
KS68 - BATU 4 IJOK (SELATAN),101.41609,3.32209
KS69 - BATU IJOK (UTARA),101.41561,3.32566
KS70 - TMN JASA IJOK,101.41654,3.31828
KS72 - PRIMA AVENUE IJOK,101.41009,3.3137
KS73 - TMN SERI IJOK,101.40691,3.31323
KS74 - MASJID NURUL IMAN KG IJOK,101.40326,3.31265
KS75 - DEWAN GENERASI WARISAN KG IJOK,101.40038,3.31216
KS76 - SK IJOK,101.39309,3.31099
KS77 - BATU 7 IJOK (TIMUR),101.38978,3.31043
KS78 - PADANG BELIA BATU 7 IJOK,101.38639,3.30986
KS79 - BATU 7 IJOK (BARAT),101.3835,3.3094
KS80 - BKT ROTAN (TIMUR),101.37055,3.30745
KS81 - SIME DARBY PLANTATION SG BULOH,101.35817,3.30545
KS82 - SJK(T) BKT ROTAN BARU,101.34516,3.30631
RAPID49,101.5743765,2.9797538
KS83 - TMN KASAWARI BKT ROTAN,101.3197,3.30963
KS84 - MASJID BKT ROTAN,101.31606,3.30938
KS85 - TMN RAJAWALI BKT ROTAN (TIMUR),101.30884,3.30708
KS86 - TMN RAJAWALI BKT ROTAN (BARAT),101.30606,3.30618
KS87 - KG BATU 1 BKT ROTAN,101.30361,3.30526
KS88 - BKT ROTAN (BARAT),101.29685,3.303
KS89 - TMN BELIBIS BKT ROTAN,101.29218,3.30145
KS90 - TMN RAJA UDANG ASSAM JAWA,101.29001,3.30065
KS91 - MASJID KG ASSAM JAWA,101.28983,3.29936
KS92 - SK ASSAM JAWA,101.2938,3.29253
KS93 - TMN SELESA API-API,101.29645,3.2858
KS94 - TMN AMAN API-API,101.29921,3.2713
KS95 - TMN PARL PEKAN SG BULOH,101.30153,3.26536
KS96 - PEKAN SG BULOH (UTARA),101.30532,3.26015
KS97 - MASJID JAMEK PEKAN SG BULOH,101.30705,3.25778
KS98 - WISMA PELADANG KUALA SELANGOR,101.30872,3.25555
KS99 - SRA JERAM KUALA SELANGOR,101.31559,3.24307
KS100 - SM AGAMA JERAM,101.31551,3.24056
KS101 - SK JERAM,101.31541,3.23657
KS102 - KLINIK KESIHATAN JERAM,101.31531,3.23271
KS103 - MAAHAD / SM HAFIZ,101.31523,3.22854
KS104 - MASJID JAMEK AL-RIDHUAN PEKAN JERAM,101.31513,3.22431
KS105 - SG SEMBILANG (UTARA),101.31499,3.21678
KS106 - KG SG SEMBILANG,101.31536,3.20506
KS107 - MASJID AL-NAIM SG SEMBILANG,101.315,3.19204
KS108 - SK TAMBAK JAWA JERAM,101.31563,3.18251
KS109 - TMN JATI JERAM,101.3166,3.17611
KS110 - TMN EHSAN JERAM (UTARA),101.3171,3.17301
KS111 - TMN EHSAN JERAM (SELATAN),101.3174,3.17107
KS112 - KG TAMBAK JAWA,101.3219,3.16469
KS113 - KG TAMBAK JAWA,101.3217,3.16456
KS114 - TMN EHSAN JERAM (SELATAN),101.31715,3.17121
KS115 - TMN EHSAN JERAM (UTARA),101.31687,3.173
KS116 - SK TAMBAK JAWA JERAM,101.31543,3.18233
KS117 - TMN JATI JERAM,101.31632,3.17635
KS118 - MASJID AL-NAIM SG SEMBILANG,101.31473,3.19114
KS119 - KG SG SEMBILANG,101.31511,3.20494
KS120 - SG SEMBILANG (UTARA),101.31475,3.21685
KS121 - MASJID JAMEK AL-RIDHUAN PEKAN JERAM,101.31491,3.22446
KS122 - MAAHAD / SM HAFIZ,101.31495,3.22637
KS123 - KLINIK KESIHATAN JERAM,101.31508,3.23299
KS124 - SK JERAM,101.3152,3.23714
KS125 - SM AGAMA JERAM,101.31528,3.24053
KS126 - SRA JERAM KUALA SELANGOR,101.31539,3.24416
KS127 - WISMA PELADANG KUALA SELANGOR,101.30941,3.25426
KS128 - MASJID JAMEK PEKAN SG BULOH,101.30686,3.25767
KS129 - PEKAN SG BULOH (UTARA),101.30496,3.26023
KS130 - TMN PARL PEKAN SG BULOH,101.30125,3.26537
KS131 - TMN AMAN API-API,101.29899,3.27124
KS132 - TMN SELESA API-API,101.29629,3.2855
KS133 - SK ASSAM JAWA,101.29353,3.29262
KS134 - MASJID KG ASSAM JAWA,101.29036,3.29816
KS135 - TMN ASSAM JAWA,101.28794,3.30168
KS136 - KG TENGAH ASSAM JAWA,101.28296,3.3079
KS137 - HOSPITAL WANITA METRO MATERNITY KUALA SELANGOR,101.27598,3.31494
KS138 - MEDAN NIAGA KUALA SELANGOR,101.26883,3.319
KS139 - IPD KUALA SELANGOR,101.26585,3.32186
KS140 - MAHKAMAH KUALA SELANGOR,101.26256,3.32508
KS141 - BDR BARU KUALA SELANGOR,101.26134,3.3263
KS142 - TERMINAL BAS BDR MALAWATI (1),101.25523,3.32992
KS144 - TMN MALAWATI,101.25085,3.33699
KS147 - TMN MALAWATI,101.25115,3.33695
KS148 - BDR BARU KUALA SELANGOR,101.26129,3.32667
KS149 - MAHKAMAH KUALA SELANGOR,101.26266,3.32534
KS150 - IPD KUALA SELANGOR,101.26501,3.32304
KS151 - MEDAN NIAGA KUALA SELANGOR,101.26906,3.31912
KS152 - HOSPITAL WANITA METRO MATERNITY KUALA SELANGOR,101.27584,3.31551
KS153 - KG TENGAH ASSAM JAWA,101.2832,3.30802
KS154 - TMN ASSAM JAWA,101.28788,3.30215
KS217 - PUSAT PELAJAR UNISEL,101.43757,3.41308
KS218 - FAKULTI KEJURUTERAAN UNISEL,101.43591,3.4144
KS219 - PERPUSTAKAAN UNISEL,101.43945,3.41782
KS220 - MASJID UNISEL,101.44018,3.41536
KS223 - PUSAT NIAGA BDR SERI COALFIELDS,101.47268,3.24575
KS226 - TMN SERI INDAH BESTARI JAYA,101.39981,3.37835
KS227 - TMN SRI CAHAYA BESTARI JAYA,101.39627,3.37688
KS228 - TMN SINARAN BESTARI JAYA,101.3924,3.3753
KS229 - TMN KILAUAN BESTARI JAYA,101.38845,3.37371
KS230 - TMN KILAUAN TUN SAMBATHAN BESTARI JAYA,101.38529,3.37242
KS233 - SURAU AR-RAHMAN KG ASAHAN BATANG BERJUNTAI,101.34518,3.35945
KS234 - KUIL MANGALESWARI KG ASAHAN BATANG BERJUNTAI,101.34308,3.35929
KS235 - TMN DESA UTAMA (TIMUR) BATANG BERJUNTAI,101.33599,3.35866
KS236 - TMN DESA UTAMA (BARAT) BATANG BERJUNTAI,101.32432,3.35739
KS237 - KG ASAHAN BATANG BERJUNTAI (TIMUR),101.31978,3.3578
KS238 - BALAI RAYA KG ASAHAN BATANG BERJUNTAI,101.31556,3.35983
KS239 - KG ASAHAN BATANG BERJUNTAI (BARAT),101.31138,3.36185
KS240 - SK PASANGAN KG KUANTAN BATANG BERJUNTAI,101.30764,3.36254
KS241 - SK SULTAN ABDUL AZIZ KG KUANTAN BATANG BERJUNTAI,101.30191,3.36049
KS242 - SRA PASANGAN KG KUANTAN BATANG BERJUNTAI,101.29897,3.35955
KS244 - KG KUANTAN PALM OIL MILL BATANG BERJUNTAI,101.28677,3.34919
KS245 - KG SEPAKAT BATANG BERJUNTAI,101.28111,3.34285
KS246 - TMN KUALA SELANGOR UTAMA,101.27194,3.33457
KS247 - SMK KUALA SELANGOR,101.27035,3.33314
KS248 - TMN KUALA SELANGOR JAYA,101.26786,3.33087
KS252 - TMN KUALA SELANGOR JAYA,101.26828,3.33144
KS253 - SMK KUALA SELANGOR,101.27021,3.33319
KS254 - TMN KUALA SELANGOR UTAMA,101.27211,3.3349
KS255 - KG SEPAKAT BATANG BERJUNTAI,101.28137,3.34327
KS256 - KG KUANTAN PALM OIL MILL BATANG BERJUNTAI,101.2868,3.34944
KS259 - SK SULTAN ABDUL AZIZ KG KUANTAN BATANG BERJUNTAI,101.3034,3.36112
KS261 - KG ASAHAN BATANG BERJUNTAI (BARAT),101.31167,3.36186
KS262 - BALAI RAYA KG ASAHAN BATANG BERJUNTAI,101.31508,3.36021
KS263 - KG ASAHAN BATANG BERJUNTAI (TIMUR),101.32006,3.35781
KS264 - TMN DESA UTAMA (BARAT) BATANG BERJUNTAI,101.32561,3.35767
KS265 - TMN DESA UTAMA (TIMUR) BATANG BERJUNTAI,101.33598,3.35879
KS266 - KUIL MANGALESWARI KG ASAHAN BATANG BERJUNTAI,101.34294,3.35941
KS267 - SURAU AR-RAHMAN KG ASAHAN BATANG BERJUNTAI,101.34504,3.35958
KS268 - DELLOYD SUNGEI RAMBAI PLANTATION,101.35618,3.36091
KS269 - BESTARI JAYA (BARAT),101.38199,3.37115
KS270 - TMN KILAUAN TUN SAMBATHAN BESTARI JAYA,101.38512,3.3725
KS271 - TMN KILAUAN BESTARI JAYA,101.38765,3.37354
KS272 - TMN SINARAN BESTARI JAYA,101.39201,3.37529
KS273 - TMN SRI CAHAYA BESTARI JAYA,101.39608,3.37694
KS274 - TMN SERI INDAH BESTARI JAYA,101.39951,3.37836
KS281 - TMN RAJA UDANG ASSAM JAWA,101.29014,3.30088
KS287 - TMN BELIBIS BKT ROTAN,101.29203,3.30154
KS288 - BKT ROTAN (BARAT),101.29661,3.30306
KS289 - KG BATU 1 BKT ROTAN,101.3034,3.30532
KS290 - TMN RAJAWALI BKT ROTAN (BARAT),101.30628,3.3064
KS291 - TMN RAJAWALI BKT ROTAN (TIMUR),101.30898,3.30727
KS292 - MASJID BKT ROTAN,101.31671,3.30973
KS293 - TMN KASAWARI BKT ROTAN,101.31912,3.30983
KS294 - SJK(T) BKT ROTAN BARU,101.34482,3.3065
KS295 - SIME DARBY PLANTATION SG BULOH,101.35853,3.30563
KS296 - BKT ROTAN (TIMUR),101.37063,3.30761
KS297 - BATU 7 IJOK (BARAT),101.38268,3.3094
KS298 - PADANG BELIA BATU 7 IJOK,101.38635,3.31
KS299 - BATU 7 IJOK (TIMUR),101.38938,3.31051
KS300 - SK IJOK,101.39248,3.31103
KS301 - DEWAN GENERASI WARISAN KG IJOK,101.40035,3.3123
RAPID50,101.5785888,2.983938
KS302 - MASJID NURUL IMAN KG IJOK,101.40364,3.31285
KS303 - TMN SERI IJOK,101.40718,3.31341
KS304 - PRIMA AVENUE IJOK,101.41034,3.31388
KS305 - TERMINAL BAS IJOK,101.41601,3.3147
KS306 - PUSAT NIAGA IJOK PERMAI,101.42088,3.31132
KS307 - KOTA PUTERI,101.43105,3.3037
KS309 - KUIL ARULMIGU KALLUMALAI SRI MUNEESWARAN IJOK,101.44364,3.28981
KS310 - KAWASAN PERINDUSTRIAN BATU 22 (UTARA),101.45377,3.27183
KS311 - KAWASAN PERINDUSTRIAN BATU 22 (SELATAN),101.45723,3.26536
KS316 - TMN SERI ALAM SAUJANA UTAMA,101.46897,3.20403
KS318 - CENTRAL MART SAUJANA UTAMA,101.48768,3.20257
KS320 - RAFFLESIA COURTYARD SAUJANA UTAMA,101.48893,3.20709
KS321 - RAFFLESIA COURTYARD SAUJANA UTAMA,101.48893,3.20679
KS322 - CENTRAL MART SAUJANA UTAMA,101.48791,3.20266
KS325 - TMN SERI ALAM SAUJANA UTAMA,101.46904,3.20393
TMN KERAMAT (BARAT),101.73682,3.16822
ULU KLANG FTZ (SELATAN),101.75075,3.17115
PUSAT SAMPEL GEOLOGI PETRONAS (UTARA),101.75608,3.18007
FLAT AU3 SELATAN,101.75708,3.18138
FLAT AU3 UTARA,101.75918,3.18506
AU3 (UTARA),101.76034,3.18783
MALAYSIA TRANSFORMER MANUFACTURING,101.76099,3.19096
KOMPLEKS DAWAMA,101.76101,3.19291
WISMA ALLY AZRAN,101.761,3.19489
WISMA ALLY AZRAN,101.76114,3.19518
KOMPLEKS DAWAMA,101.76114,3.19298
MALAYSIA TRANSFORMER MANUFACTURING,101.76107,3.18992
AU3 (UTARA),101.76059,3.18801
FLAT AU3 UTARA,101.75915,3.18439
FLAT AU3 SELATAN,101.75715,3.18126
ULU KLANG FTZ (SELATAN),101.75068,3.17099
FLAT AU2,101.74659,3.1698
FLAT TMN KERAMAT,101.74438,3.16888
TMN KERAMAT (TIMUR),101.74182,3.1679
TMN KERAMAT (UTARA),101.74025,3.16775
TMN KERAMAT (BARAT),101.73622,3.1681
CHEMPAKA APARTMENT,101.75371,3.15531
FLAT TMN DATO AHMAD RAZALI,101.75792,3.15291
LRT AMPANG,101.76095,3.15114
SJK(T) AMPANG,101.76456,3.14828
SK TMN KOSAS,101.77336,3.14864
SMK TMN KOSAS,101.77282,3.14956
TMN AMPANG INDAH,101.77234,3.15079
TMN BUKIT INDAH (BARAT),101.77366,3.15288
EMERALD CONDOMINIUM,101.77381,3.15557
SK TMN BUKIT INDAH,101.77583,3.15699
TMN REKREASI BKT INDAH,101.77832,3.1526
TMN BUKIT INDAH (TIMUR),101.77836,3.15086
ORKID APARTMENT,101.77756,3.14894
HENTIAN BKT INDAH,101.77691,3.14797
FLAT TMN KOSAS,101.77616,3.14727
SK TMN KOSAS,101.77336,3.14836
ASTARIA APARTMENT,101.7719,3.1466
SPECTRUM AMPANG MALL,101.76515,3.1454
MERDEKA PLACE,101.76431,3.13904
APARTMENT MERDEKA VILLA,101.76455,3.13688
MERDEKA RIA INDUSTRIAL PARK,101.76571,3.13506
HAB BANDAR BARU AMPANG,101.76926,3.13982
SMK BANDAR BARU AMPANG,101.7693,3.13736
AMPANG AVENUE,101.76931,3.13545
MERDEKA RIA INDUSTRIAL PARK,101.76595,3.135
KG BARU AMPANG,101.76463,3.13596
APARTMENT MERDEKA VILLA,101.76414,3.13738
MERDEKA PLACE,101.76418,3.1391
AMPANG WATERFRONT 1 (BARAT),101.76669,3.14734
AMPANG WATERFRONT 2 (TIMUR),101.77358,3.14339
AMPANG WATERFRONT 3,101.7772,3.14337
SIMPANG LEMBAH JAYA,101.7811,3.14341
APARTMENT DESA PERMAI (UTARA),101.78808,3.14716
APARTMENT DESA PERMAI (UTARA),101.78789,3.14651
